Regulator	Target	MI	pvalue
'ubiG'	'yecM'	0.7679605381064234	1.1174648288925226E-6
'treF'	'yjfY'	0.6131860906676585	1.1174648288925226E-6
'adhE'	'yeeX'	0.6335192675121275	1.1174648288925226E-6
'frmA'	'frmR'	1.107413046136494	1.1174648288925226E-6
'abgR'	'dbpA'	1.2037326690368113	9.363861686247921E-4
'yebZ'	'holD'	0.7277395759409163	9.363861686247921E-4
'hokB'	'mokB'	0.6498334255185062	9.363861686247921E-4
'nrdI'	'nrdH'	1.0583421823816996	1.1174648288925226E-6
'bssR'	'uspE'	0.9118481872312074	9.363861686247921E-4
'coaD'	'mrcA'	0.41802890820617095	9.363861686247921E-4
'wcaD'	'ycfT'	0.5688311208981697	9.363861686247921E-4
'ssuE'	'rutB'	0.8798784237047409	9.363861686247921E-4
'ydcW'	'ydcS'	1.0436458221846272	1.1174648288925226E-6
'nrdI'	'nrdE'	1.0143110012301455	1.1174648288925226E-6
'ybgO'	'ybgP'	0.6041928072914309	1.1174648288925226E-6
'ydcW'	'ydcV'	1.125795891281389	9.363861686247921E-4
'yfaD'	'amiB'	0.6233900653497277	1.1174648288925226E-6
'gltS'	'insJ'	0.5443903123171394	1.1174648288925226E-6
'uxaA'	'uxaC'	0.38187096369034457	9.363861686247921E-4
'hdeB'	'hdeD'	1.3378867173686695	9.363861686247921E-4
'dam'	'yrbC'	0.7567416254739299	1.1174648288925226E-6
'dam'	'aroB'	0.9438153141448563	9.363861686247921E-4
'tyrS'	'pdxH'	0.7720843532608854	1.1174648288925226E-6
'elaB'	'ygaM'	1.0929790516397997	1.1174648288925226E-6
'rsmF'	'cmoB'	0.7621674584067506	1.1174648288925226E-6
'fadR'	'rrmA'	0.75273525430999	9.363861686247921E-4
'yfdM'	'pinE'	0.7577726089963468	1.1174648288925226E-6
'yciU'	'yfeK'	0.4750234868156416	9.363861686247921E-4
'sfmD'	'csgG'	0.7768767497678214	9.363861686247921E-4
'yagR'	'yagQ'	0.945897668997274	1.1174648288925226E-6
'rpmC'	'infB'	1.035726460161548	1.1174648288925226E-6
'ycjW'	'cedA'	0.8594966165879938	1.1174648288925226E-6
'yagR'	'yagS'	0.8511845209424651	9.363861686247921E-4
'yneH'	'udk'	0.7898291597705743	9.363861686247921E-4
'spoT'	'trmH'	1.3558277019915173	1.1174648288925226E-6
'secE'	'nusG'	1.0451063007873382	1.1174648288925226E-6
'ybgJ'	'ybgK'	0.838954829328457	1.1174648288925226E-6
'mazG'	'chpA'	0.6641491731935842	1.1174648288925226E-6
'yfaT'	'wcaL'	0.8651928801951255	9.363861686247921E-4
'cstA'	'ybdD'	0.7419653567154301	1.1174648288925226E-6
'panE'	'yaeR'	0.5294151265822891	1.1174648288925226E-6
'ybgJ'	'ybgI'	0.8752922640667344	1.1174648288925226E-6
'guaB'	'guaA'	1.083080157495076	1.1174648288925226E-6
'ecpD'	'ygaQ'	0.5678786631108261	9.363861686247921E-4
'xylE'	'yqcE'	0.6256175993238897	1.1174648288925226E-6
'tyrS'	'pdxY'	0.7560209295337706	9.363861686247921E-4
'yacH'	'mhpT'	0.6914421382620819	1.1174648288925226E-6
'aroH'	'purR'	0.9937210166372814	1.1174648288925226E-6
'ydiP'	'ydiQ'	0.8448686264725751	9.363861686247921E-4
'napD'	'napA'	0.888970511711834	1.1174648288925226E-6
'infB'	'truB'	1.272263136868638	9.363861686247921E-4
'yahO'	'yehE'	0.8058355382093435	9.363861686247921E-4
'pepP'	'ubiH'	0.8531878950134519	1.1174648288925226E-6
'tauA'	'tauB'	0.8378636465107501	1.1174648288925226E-6
'eutJ'	'eutG'	0.9010829070998738	1.1174648288925226E-6
'yphF'	'yggP'	0.5647122358637351	1.1174648288925226E-6
'cdsA'	'yrbE'	0.9635843143050811	1.1174648288925226E-6
'yahE'	'ybcO'	0.7070083808722814	1.1174648288925226E-6
'murA'	'fkpA'	0.6937807302905381	1.1174648288925226E-6
'glgA'	'glgX'	1.0051460845623648	9.363861686247921E-4
'rutE'	'rhsC'	0.936851069132428	9.363861686247921E-4
'msyB'	'sra'	0.983909916930316	1.1174648288925226E-6
'pspC'	'ynbE'	0.6703096099454937	9.363861686247921E-4
'yehC'	'yehB'	0.5589347703402208	9.363861686247921E-4
'glxK'	'ybgQ'	0.8465419589770571	1.1174648288925226E-6
'alsB'	'xdhA'	0.5502670688523716	9.363861686247921E-4
'fabH'	'accB'	0.7241574755238945	9.363861686247921E-4
'nanR'	'grxC'	0.7660156897532463	9.363861686247921E-4
'tas'	'glnE'	0.5125727893673572	9.363861686247921E-4
'atoE'	'atoD'	0.7735380883455125	9.363861686247921E-4
'ydhA'	'yihG'	0.754930150782906	9.363861686247921E-4
'ydfH'	'dmsD'	0.7293115303103977	9.363861686247921E-4
'ubiB'	'yjaG'	0.8814315207038407	9.363861686247921E-4
'phnJ'	'yhcC'	0.6525690727523463	1.1174648288925226E-6
'clpA'	'clpS'	0.6108488224131922	9.363861686247921E-4
'yhiM'	'mdtE'	0.6684578941191988	1.1174648288925226E-6
'yncE'	'entB'	0.8168607386889226	9.363861686247921E-4
'yfiO'	'proQ'	0.7408876978516985	1.1174648288925226E-6
'yagA'	'cusB'	0.8559538627458521	1.1174648288925226E-6
'nfsB'	'yaiL'	0.5026264371035886	9.363861686247921E-4
'fcl'	'wza'	0.9171790705872489	9.363861686247921E-4
'yfbU'	'yjeI'	0.6598488425587595	9.363861686247921E-4
'yeiA'	'yeiT'	0.6543288975326542	1.1174648288925226E-6
'tatB'	'ubiE'	1.0470584281289148	1.1174648288925226E-6
'paaJ'	'paaK'	1.0619168119330245	1.1174648288925226E-6
'yeeV'	'yeeT'	1.0028509727447246	9.363861686247921E-4
'sgcA'	'wbbI'	0.6570084777738826	9.363861686247921E-4
'hyfG'	'hyfJ'	0.6522603332964513	9.363861686247921E-4
'mdtD'	'mdtC'	0.7776626890797109	9.363861686247921E-4
'rbbA'	'yhhJ'	0.6448645045938404	1.1174648288925226E-6
'ycjW'	'yeaW'	0.8740485711120985	9.363861686247921E-4
'yebQ'	'tynA'	0.910415847597425	9.363861686247921E-4
'yjbM'	'ygeK'	0.7115756027306877	1.1174648288925226E-6
'gltL'	'gltK'	0.7810757159690436	9.363861686247921E-4
'ygjK'	'ygjH'	0.6751535079714459	1.1174648288925226E-6
'gltL'	'gltJ'	0.9209231918235328	1.1174648288925226E-6
'phnI'	'yjbF'	0.9634535954584067	1.1174648288925226E-6
'crr'	'ptsI'	0.6625542607160926	1.1174648288925226E-6
'yedJ'	'tdcB'	0.641723786704433	1.1174648288925226E-6
'dcrB'	'ppiC'	0.7169656027172039	9.363861686247921E-4
'yfcF'	'ydhS'	0.8995655043487284	9.363861686247921E-4
'hisA'	'hisI'	1.2386086679572241	1.1174648288925226E-6
'narY'	'narZ'	1.1557316639620725	1.1174648288925226E-6
'cutC'	'dcd'	0.7480559870054577	9.363861686247921E-4
'ychN'	'yghE'	0.7569236564414993	9.363861686247921E-4
'trpD'	'trpC'	1.3932023718018185	1.1174648288925226E-6
'hofQ'	'ttdB'	0.5035490950500062	9.363861686247921E-4
'ygbF'	'idnT'	0.39628303134330034	1.1174648288925226E-6
'yniB'	'yciS'	0.7346485053397244	9.363861686247921E-4
'trpD'	'trpE'	1.1791102170250227	1.1174648288925226E-6
'gsiC'	'gsiB'	0.9524687383347301	1.1174648288925226E-6
'usg'	'rdlA'	0.5466924864277178	9.363861686247921E-4
'fdrA'	'ykfG'	0.8285171310147614	9.363861686247921E-4
'yjfO'	'uspE'	0.7540593172774606	1.1174648288925226E-6
'hyfJ'	'ppdB'	0.6730320727776139	9.363861686247921E-4
'lexA'	'dinF'	1.0619874799803934	1.1174648288925226E-6
'lpxK'	'prmC'	0.547802710467109	9.363861686247921E-4
'hisA'	'hisB'	1.2236042140856007	9.363861686247921E-4
'yceN'	'ycjD'	0.6672570200270705	9.363861686247921E-4
'rraB'	'ygfY'	0.7356157974493976	9.363861686247921E-4
'mukB'	'pdxJ'	0.60065829799442	9.363861686247921E-4
'nrdB'	'glyQ'	0.6894923388035954	9.363861686247921E-4
'narY'	'narU'	1.062534950349506	9.363861686247921E-4
'ygdD'	'tatE'	0.5076335054821136	9.363861686247921E-4
'rffM'	'wzyE'	0.6299100395096551	1.1174648288925226E-6
'narY'	'narV'	1.0299349353522764	9.363861686247921E-4
'eamA'	'ynfA'	0.8696091566584698	9.363861686247921E-4
'rplM'	'murA'	0.8675287861293142	1.1174648288925226E-6
'yeaP'	'yciH'	0.8834383192286293	9.363861686247921E-4
'fecE'	'fecB'	1.099223830561722	1.1174648288925226E-6
'yidJ'	'kdgT'	0.74350931907558	9.363861686247921E-4
'yfbV'	'mutY'	0.4804993210466953	9.363861686247921E-4
'ybfE'	'rlmL'	0.6147629113053066	9.363861686247921E-4
'selA'	'selB'	0.4508187245703435	9.363861686247921E-4
'agaB'	'gspF'	0.6208993353075932	9.363861686247921E-4
'yfaE'	'fabF'	0.4875295447942453	9.363861686247921E-4
'rfbB'	'rfbD'	1.0885573104673607	1.1174648288925226E-6
'yfeC'	'yfeD'	0.6875242294707833	1.1174648288925226E-6
'araJ'	'polB'	0.6865404150219477	9.363861686247921E-4
'hyaF'	'ycbT'	0.8043588176239712	9.363861686247921E-4
'rsxE'	'rsxG'	0.9823115754337735	1.1174648288925226E-6
'phnC'	'yjfJ'	0.6104671268578912	1.1174648288925226E-6
'uup'	'ymcE'	0.5359915828006813	9.363861686247921E-4
'yncB'	'hdhA'	0.7218069715598636	9.363861686247921E-4
'yibD'	'setC'	0.8216111725183648	9.363861686247921E-4
'dam'	'glyQ'	0.6882518178888075	9.363861686247921E-4
'kefC'	'kefF'	0.5268672650372355	1.1174648288925226E-6
'yoaB'	'yedD'	0.7489989218158885	9.363861686247921E-4
'fhuA'	'fhuC'	0.8378943931446482	9.363861686247921E-4
'stfR'	'yedK'	0.9692399516398874	9.363861686247921E-4
'panE'	'yajQ'	0.5588498347628189	9.363861686247921E-4
'galK'	'araF'	0.7799726709729088	9.363861686247921E-4
'yqjC'	'eptA'	0.678213440013345	1.1174648288925226E-6
'yhbU'	'yhbV'	0.6697152611769848	1.1174648288925226E-6
'mglC'	'aldA'	0.731966673172395	9.363861686247921E-4
'yceD'	'psrD'	0.9407056796881761	1.1174648288925226E-6
'yddB'	'pqqL'	0.8748631576440042	1.1174648288925226E-6
'ygaM'	'yfiL'	0.6934512964220776	9.363861686247921E-4
'rfaQ'	'yqjB'	0.8881426252958273	1.1174648288925226E-6
'yajC'	'yajD'	0.5698207148317606	9.363861686247921E-4
'deoR'	'ybjG'	0.49736417406759026	1.1174648288925226E-6
'ycfM'	'ybgK'	0.6990870888219275	9.363861686247921E-4
'yceF'	'ylbG'	0.5144328218461816	9.363861686247921E-4
'yaeF'	'yaiO'	0.49863357451504137	9.363861686247921E-4
'exbD'	'yncE'	0.7158262071222008	1.1174648288925226E-6
'mdtK'	'ydgJ'	0.7725420526278534	9.363861686247921E-4
'chbC'	'ompW'	0.7805046523432857	9.363861686247921E-4
'ribD'	'ygfB'	0.7722029134282092	9.363861686247921E-4
'btuR'	'anmK'	0.9218481649220781	9.363861686247921E-4
'nhaB'	'tyrS'	0.6915086106538558	9.363861686247921E-4
'rffM'	'wzxE'	0.6492459531709457	9.363861686247921E-4
'bioF'	'trpE'	0.9954164189427299	9.363861686247921E-4
'yadI'	'yadE'	0.3361747905818664	9.363861686247921E-4
'agaC'	'ygiZ'	0.6012097285837262	9.363861686247921E-4
'ygfK'	'phnH'	0.6869412167938467	1.1174648288925226E-6
'yahD'	'ybcO'	0.5860779136428347	9.363861686247921E-4
'aceE'	'aceF'	1.3715932749123823	1.1174648288925226E-6
'sra'	'yegP'	0.9149846874191327	9.363861686247921E-4
'garK'	'garR'	0.564787214072771	1.1174648288925226E-6
'prfH'	'ybcN'	0.7060406047457658	9.363861686247921E-4
'ydgJ'	'ydjG'	0.9739801486067948	9.363861686247921E-4
'hypA'	'hypC'	0.9539295799071739	1.1174648288925226E-6
'menE'	'ligA'	0.5686723986535253	9.363861686247921E-4
'ygfX'	'ygfY'	0.9780374470859479	1.1174648288925226E-6
'abgA'	'abgB'	1.3229079842570517	1.1174648288925226E-6
'wcaJ'	'yehL'	0.9513356775306274	1.1174648288925226E-6
'yoaG'	'yeaR'	0.46923352042843036	1.1174648288925226E-6
'yeeE'	'ydjN'	1.0458503177737684	1.1174648288925226E-6
'yafK'	'ulaD'	0.44639596073226223	9.363861686247921E-4
'hemF'	'amiA'	0.43327226656729945	1.1174648288925226E-6
'garL'	'garR'	0.6852641239490542	1.1174648288925226E-6
'dapD'	'serC'	0.7769521799628787	1.1174648288925226E-6
'yafP'	'yafO'	0.8251820538877735	9.363861686247921E-4
'idnD'	'idnO'	0.8313888926689685	1.1174648288925226E-6
'mtlD'	'mtlR'	0.7011585582881108	1.1174648288925226E-6
'csgB'	'csgA'	0.8847351867819473	1.1174648288925226E-6
'rfaC'	'rfaF'	0.8883776329995345	1.1174648288925226E-6
'dsbC'	'xerD'	0.9141836722586412	9.363861686247921E-4
'rygD'	'rygC'	0.6161362640075816	1.1174648288925226E-6
'lsrC'	'lsrF'	0.9272923979435077	1.1174648288925226E-6
'lsrC'	'lsrA'	0.9963710741675906	1.1174648288925226E-6
'ybbM'	'ybbL'	0.5317826459582993	1.1174648288925226E-6
'secM'	'yheO'	0.7698031223644582	9.363861686247921E-4
'yibN'	'fklB'	0.7567748218325981	9.363861686247921E-4
'wbbK'	'wbbI'	1.306159475072438	1.1174648288925226E-6
'ycfP'	'nagZ'	0.6813132960752014	9.363861686247921E-4
'rluA'	'hepA'	1.1186222569594946	1.1174648288925226E-6
'ymgA'	'ycgZ'	0.9174643768069096	9.363861686247921E-4
'garL'	'garP'	0.5675465793507635	1.1174648288925226E-6
'minC'	'ycgL'	0.8091273831390016	9.363861686247921E-4
'yeeX'	'adhE'	0.6475427620990883	9.363861686247921E-4
'ydbL'	'ydbH'	0.7580802205567014	9.363861686247921E-4
'cobT'	'phoQ'	0.6079892436077262	9.363861686247921E-4
'uhpT'	'yhjH'	0.8442229487253889	1.1174648288925226E-6
'yibD'	'yiaM'	0.7977094418332198	1.1174648288925226E-6
'nagZ'	'ycfP'	0.6490586723630264	9.363861686247921E-4
'uspE'	'ycfP'	0.650679395521497	9.363861686247921E-4
'rbbA'	'yhiI'	0.6291030512583196	1.1174648288925226E-6
'pabC'	'yceG'	0.8155050061791982	1.1174648288925226E-6
'nagZ'	'ycfL'	0.6990593002535356	9.363861686247921E-4
'yciE'	'yciF'	1.1658034771775108	1.1174648288925226E-6
'prpB'	'ykfF'	0.7705462077868495	1.1174648288925226E-6
'bcsE'	'bcsG'	0.7570290715611543	1.1174648288925226E-6
'ypdF'	'ypdE'	0.8821480542684934	1.1174648288925226E-6
'ycbT'	'ybgQ'	0.9311376060533787	9.363861686247921E-4
'yjbF'	'yijF'	0.7463347532049468	9.363861686247921E-4
'bcsE'	'bcsF'	1.095927990396489	1.1174648288925226E-6
'rusA'	'tatB'	0.5928173095798742	9.363861686247921E-4
'ybcO'	'phoE'	0.6501320305856432	9.363861686247921E-4
'tdcF'	'tdcG'	0.765419683051209	1.1174648288925226E-6
'yaeF'	'yahB'	0.4522665712521523	1.1174648288925226E-6
'ybcD'	'insD'	0.7488513571829079	1.1174648288925226E-6
'tdcF'	'tdcD'	0.6393197674071605	9.363861686247921E-4
'atoD'	'atoE'	0.7888828372244658	9.363861686247921E-4
'ynfH'	'mdtK'	0.8040259754868413	1.1174648288925226E-6
'yfdX'	'emrK'	0.5608248227887843	9.363861686247921E-4
'argS'	'pncA'	0.894049645817755	9.363861686247921E-4
'gspA'	'pinH'	0.6176012198886678	9.363861686247921E-4
'rrmA'	'yneH'	0.8476188461228175	9.363861686247921E-4
'cspA'	'rffE'	0.6919259796622299	9.363861686247921E-4
'yjeE'	'yjeF'	0.6089207070250444	1.1174648288925226E-6
'yhfW'	'ugpA'	0.5755411460197717	9.363861686247921E-4
'rsmB'	'rhlB'	0.9345233908270814	9.363861686247921E-4
'mhpR'	'fadE'	0.5169651339738133	9.363861686247921E-4
'sucB'	'sdhA'	0.9690296699967573	1.1174648288925226E-6
'bcr'	'rsuA'	0.5234358825007677	9.363861686247921E-4
'yjfK'	'yjfC'	0.6459523411246867	9.363861686247921E-4
'napD'	'napF'	0.926841145390779	1.1174648288925226E-6
'yadI'	'yabI'	0.4417729863102231	9.363861686247921E-4
'ldcA'	'sbcB'	0.6732307127872157	1.1174648288925226E-6
'ydbC'	'yniA'	0.7156745774667655	9.363861686247921E-4
'ubiG'	'yejK'	0.7603868208974006	9.363861686247921E-4
'pntA'	'aspC'	0.8693455472309658	9.363861686247921E-4
'ygiF'	'yfhG'	0.5687266677060773	9.363861686247921E-4
'sspA'	'sspB'	1.1415841260356665	1.1174648288925226E-6
'fmt'	'rsmB'	0.947116711237794	9.363861686247921E-4
'kdsD'	'yheM'	0.9275574740138429	9.363861686247921E-4
'yeaW'	'ydaU'	1.020488793373808	1.1174648288925226E-6
'ycjY'	'ydaS'	0.8171539989230799	9.363861686247921E-4
'dgoD'	'yhdX'	0.7084107439404569	9.363861686247921E-4
'yncB'	'sodC'	0.9453882866319385	1.1174648288925226E-6
'agaD'	'yijF'	0.7283294474011315	1.1174648288925226E-6
'ycjY'	'ydaM'	0.9682368923211243	9.363861686247921E-4
'hyfF'	'eutH'	0.920418808901299	1.1174648288925226E-6
'tppB'	'trpD'	0.6436237917447549	9.363861686247921E-4
'ygfQ'	'guaD'	0.5619901989265701	1.1174648288925226E-6
'maeB'	'mglB'	0.6050028699862976	9.363861686247921E-4
'yfcR'	'yffP'	0.719525384058724	9.363861686247921E-4
'ispH'	'fkpB'	0.6530092676808186	1.1174648288925226E-6
'adk'	'stpA'	0.6571914098157995	9.363861686247921E-4
'tdcG'	'tdcF'	0.7912449545327203	1.1174648288925226E-6
'yfbM'	'yfdF'	0.6071656248446038	9.363861686247921E-4
'ydeS'	'gfcA'	0.5298324907849871	9.363861686247921E-4
'scpB'	'ygfO'	0.6719934765332765	1.1174648288925226E-6
'hyfF'	'eutA'	0.6261294312329904	9.363861686247921E-4
'hycE'	'wcaJ'	0.8184086060482185	9.363861686247921E-4
'rbsB'	'rbsC'	1.010748271554396	1.1174648288925226E-6
'yggD'	'yjhU'	0.6630898857527174	1.1174648288925226E-6
'ydgI'	'ydfW'	0.5962289632128309	9.363861686247921E-4
'yeaO'	'yceF'	0.8797087519832936	1.1174648288925226E-6
'guaD'	'ygfQ'	0.5725971925034483	1.1174648288925226E-6
'hcaC'	'aegA'	0.7244539186635125	9.363861686247921E-4
'yjfC'	'yhfS'	0.6255722271276541	9.363861686247921E-4
'pyrC'	'codB'	0.7647742430747865	9.363861686247921E-4
'nusB'	'usg'	0.6078107636208626	9.363861686247921E-4
'adk'	'pyrD'	0.7622688971474046	9.363861686247921E-4
'ybhL'	'ybjQ'	0.6757647043683663	1.1174648288925226E-6
'appB'	'hyaF'	0.8564293106075395	9.363861686247921E-4
'fumA'	'mglC'	0.7429527216685761	1.1174648288925226E-6
'map'	'yjaG'	0.8010084005443071	9.363861686247921E-4
'dinB'	'yafN'	0.8683345478055614	9.363861686247921E-4
'rbsC'	'rbsB'	1.016851895830734	1.1174648288925226E-6
'fimF'	'fimD'	0.5501303261957581	9.363861686247921E-4
'fimF'	'fimC'	0.46932287179200793	1.1174648288925226E-6
'ygeA'	'araE'	0.8813460842508547	1.1174648288925226E-6
'rpmH'	'holD'	1.0069332151683728	9.363861686247921E-4
'agaC'	'ygfM'	0.652245739179835	9.363861686247921E-4
'yohJ'	'yohK'	0.7795631459570929	1.1174648288925226E-6
'atpI'	'atpB'	0.8800578101369971	1.1174648288925226E-6
'rbsC'	'rbsA'	1.0406897452428203	1.1174648288925226E-6
'ygeK'	'yqiI'	0.666540698013575	9.363861686247921E-4
'galK'	'ydgJ'	0.7762295903633726	9.363861686247921E-4
'gst'	'ybiC'	0.9342824755722576	9.363861686247921E-4
'rseB'	'cyaA'	0.5726032223455837	9.363861686247921E-4
'yncD'	'yfcL'	0.5529028831421569	9.363861686247921E-4
'fumB'	'dcuB'	0.596518608303479	1.1174648288925226E-6
'ribC'	'pntB'	0.8963641071325513	9.363861686247921E-4
'ykfI'	'citG'	0.6639846458406193	9.363861686247921E-4
'recA'	'yjbJ'	0.8678216002752421	9.363861686247921E-4
'hisF'	'yecD'	0.7812850604139129	9.363861686247921E-4
'dicB'	'ydfB'	0.38210626065998604	9.363861686247921E-4
'trpL'	'potG'	0.9742391504862727	9.363861686247921E-4
'borD'	'yajC'	0.7078066227242592	1.1174648288925226E-6
'gntU'	'gntK'	0.5147513091340894	9.363861686247921E-4
'ycfD'	'ldcA'	0.7494379438622509	1.1174648288925226E-6
'ysgA'	'tktB'	0.7239214765253332	1.1174648288925226E-6
'ansB'	'yjjI'	0.5322378437733981	1.1174648288925226E-6
'yhiN'	'rnpA'	0.7539627413880853	9.363861686247921E-4
'pitA'	'cdsA'	0.9174463264962048	9.363861686247921E-4
'yafU'	'yadK'	0.5926738614249922	9.363861686247921E-4
'fsaB'	'ptsA'	0.5470232168131024	1.1174648288925226E-6
'dicB'	'ydfE'	0.7389778734705774	1.1174648288925226E-6
'lgt'	'ispF'	0.7330175707022581	9.363861686247921E-4
'dicB'	'ydfD'	0.7806791028264066	1.1174648288925226E-6
'ybbL'	'ampD'	0.4956320938620933	1.1174648288925226E-6
'yneH'	'yneG'	1.0940205782371144	1.1174648288925226E-6
'rsmE'	'pcm'	0.5686023183113629	1.1174648288925226E-6
'rsxE'	'potC'	0.7706956001647504	9.363861686247921E-4
'yfbP'	'yfbO'	0.7102784320773465	1.1174648288925226E-6
'yjfF'	'ytfT'	0.6071852024639048	1.1174648288925226E-6
'yfbP'	'yfbN'	0.5517555642280986	9.363861686247921E-4
'yqjD'	'dkgA'	1.0828672093718927	9.363861686247921E-4
'talA'	'yfcG'	0.830588471322522	9.363861686247921E-4
'glnE'	'zwf'	0.5588794865897911	9.363861686247921E-4
'amtB'	'argF'	0.8336206686452557	9.363861686247921E-4
'maoC'	'yfdN'	0.8635438052438009	1.1174648288925226E-6
'tolQ'	'tolR'	0.9881358389935175	1.1174648288925226E-6
'fhuD'	'fhuB'	0.6270113197117112	9.363861686247921E-4
'fhuD'	'fhuC'	0.8198052884957281	1.1174648288925226E-6
'phoH'	'ugpB'	0.5277547850718062	9.363861686247921E-4
'yiaK'	'yidK'	0.8071222023078167	9.363861686247921E-4
'yncG'	'ymgE'	0.7967806492397941	9.363861686247921E-4
'pstC'	'pstA'	0.8393095832757245	1.1174648288925226E-6
'dnaB'	'ygaH'	0.9254543865141558	1.1174648288925226E-6
'thiD'	'ybaM'	0.6875608267993568	9.363861686247921E-4
'exbB'	'ybaN'	0.6950993753987899	9.363861686247921E-4
'thyA'	'lgt'	1.152040590056469	1.1174648288925226E-6
'osmF'	'yagT'	0.624889629253941	9.363861686247921E-4
'flk'	'usg'	0.5882093192662262	9.363861686247921E-4
'gdhA'	'trpD'	1.1214095598508025	1.1174648288925226E-6
'yijD'	'fabR'	0.8692676531886661	1.1174648288925226E-6
'gadE'	'hdeB'	1.293854988615842	9.363861686247921E-4
'talA'	'poxB'	1.2499828864072409	1.1174648288925226E-6
'nanE'	'nanK'	0.6784523092050257	9.363861686247921E-4
'alpA'	'yffM'	0.5647837736892894	9.363861686247921E-4
'prmA'	'panF'	0.6727856543561166	1.1174648288925226E-6
'ykfC'	'hcaD'	0.4572963439324429	9.363861686247921E-4
'dcuC'	'sfmF'	0.48517438440463767	9.363861686247921E-4
'surE'	'tfaX'	0.4633071962063588	9.363861686247921E-4
'yfjX'	'eutD'	0.7827268176501354	1.1174648288925226E-6
'nlpC'	'gst'	0.9020182921847267	9.363861686247921E-4
'fepC'	'fes'	1.0680481200340723	1.1174648288925226E-6
'yceM'	'mpaA'	0.8204227793167883	9.363861686247921E-4
'yodD'	'ycgB'	0.8449659841710441	9.363861686247921E-4
'actP'	'yjcH'	0.8910508148769656	1.1174648288925226E-6
'prs'	'mrp'	0.6957495480239425	9.363861686247921E-4
'intE'	'xisE'	1.369210287635844	1.1174648288925226E-6
'dnaX'	'ffh'	0.7947717938358148	1.1174648288925226E-6
'nanE'	'nanT'	0.8206165415581177	1.1174648288925226E-6
'fucI'	'napH'	0.47701944519291334	9.363861686247921E-4
'ydaM'	'ycjY'	0.9608354482542966	9.363861686247921E-4
'potA'	'potB'	1.3112005633457657	1.1174648288925226E-6
'yebT'	'ydiB'	0.9683225828921577	9.363861686247921E-4
'yfeS'	'ygbE'	0.5015288937953807	9.363861686247921E-4
'dadA'	'dadX'	0.8806479038391257	1.1174648288925226E-6
'acs'	'yjcH'	0.8101854870620206	1.1174648288925226E-6
'yijF'	'bcsB'	0.6317653601835502	9.363861686247921E-4
'yagM'	'ybcK'	0.548749993386838	1.1174648288925226E-6
'yhaV'	'sohA'	0.7934675905493058	1.1174648288925226E-6
'rpsU'	'rpmH'	1.1081718949459305	9.363861686247921E-4
'rimM'	'trmD'	1.0822993004185884	1.1174648288925226E-6
'ygaQ'	'ecpD'	0.5658789649242228	9.363861686247921E-4
'rpsT'	'yhbY'	0.7661211275170539	1.1174648288925226E-6
'entE'	'fepA'	0.8941617608213542	9.363861686247921E-4
'cobT'	'cobS'	1.0152119698406794	1.1174648288925226E-6
'yiaV'	'lyx'	0.6572608262409574	1.1174648288925226E-6
'yffP'	'yfcR'	0.6938750859622941	9.363861686247921E-4
'actP'	'frlB'	0.4574355263185703	9.363861686247921E-4
'sgcB'	'aldB'	0.6199666889319942	9.363861686247921E-4
'nth'	'rnd'	0.7547993083892666	1.1174648288925226E-6
'epd'	'smpB'	0.7859507407387797	9.363861686247921E-4
'ykgE'	'ykgF'	0.6142340427842514	1.1174648288925226E-6
'yciO'	'nagK'	0.7033647544356944	9.363861686247921E-4
'yeeS'	'yeeP'	0.9241828728572598	9.363861686247921E-4
'tdcA'	'tdcB'	0.9241959888771993	1.1174648288925226E-6
'gcl'	'yphF'	0.5207356436580378	9.363861686247921E-4
'fliY'	'cysK'	0.8285932997059291	9.363861686247921E-4
'ydeK'	'dcyD'	0.9558395234434819	9.363861686247921E-4
'manY'	'minD'	0.702500584880919	9.363861686247921E-4
'gapA'	'grxC'	0.7297863442242836	9.363861686247921E-4
'ybcD'	'ychS'	1.0053110289512406	1.1174648288925226E-6
'nudF'	'yqiB'	0.6933062560079397	1.1174648288925226E-6
'gidB'	'mnmG'	0.8365413394991883	9.363861686247921E-4
'entB'	'entE'	0.9797388886501872	1.1174648288925226E-6
'nuoA'	'nuoB'	1.432633846734014	1.1174648288925226E-6
'xylE'	'yidK'	0.739976230354805	9.363861686247921E-4
'ykgA'	'yafV'	0.2859464336335167	9.363861686247921E-4
'grxC'	'gpmM'	0.7908350121363158	9.363861686247921E-4
'ydfE'	'rzpQ'	0.7292153195443234	1.1174648288925226E-6
